data_split,vnf_profile,vCPU_cores,VNF_memory_MB,Link_Capacity_limit_Mbps,offered_load_pps,offered_load_mbps,VNF_cpu_utilization_pct,VNF_memory_utilization_pct,vfw_forwarded_packets_per_sec,vfw_dropped_packets_per_sec,MQTT_package_latency_p99_ms,MQTT_package_loss_pct,MQTT_devices_connected
train,vfw,1,384,40,10059.4335,39.9868,33.4364,37.2936,2513.0891,9882.1703,0.0377,0.7997,49.0
train,vfw,2,384,40,10084.3611,39.9841,15.0179,38.4492,2059.9189,9299.7751,0.0396,0.7996,50.0
train,vfw,1,512,65,12786.1917,65.0349,39.0794,24.4745,4280.0114,10132.4417,0.0076,0.4667,50.0
train,vfw,3,512,80,14450.7137,79.9903,11.3548,25.3373,5800.9453,10404.1956,0.0104,0.2667,50.0
train,vfw,3,896,30,9052.7362,29.9889,7.5936,25.2172,1519.0315,8711.1167,0.3482,0.9328,50.0
train,vfw,3,640,50,11233.4302,50.0038,9.0178,25.1857,2823.0491,9285.8637,0.1449,0.6665,50.0
train,vfw,3,640,50,11230.6751,49.998,12.4637,25.3131,2924.1452,9471.875,0.1526,0.6665,50.0
train,vfw,2,768,75,13927.5149,74.9618,17.8166,25.5093,5586.7371,10386.899,0.0259,0.3332,50.0
train,vfw,1,768,90,15572.9458,89.9953,39.5361,24.8256,6586.5094,10767.2317,0.0923,0.1333,50.0
train,vfw,4,896,75,13902.7128,75.0595,9.296,28.1285,5443.3982,10525.1638,0.1302,0.3347,50.0
train,vfw,4,512,99999,18948.2582,126.8594,14.0572,27.6208,10216.9778,11415.3778,0.0017,0.0,50.0
train,vfw,1,768,90,15564.5496,89.9837,41.0772,24.399,6548.9836,10945.7001,0.0182,0.1333,50.0
train,vfw,2,256,80,14441.1322,80.0006,22.9924,50.7086,5769.1876,10680.6631,0.0349,0.2664,50.0
train,vfw,4,640,80,14415.5499,80.0184,10.8794,28.5328,5833.8417,10275.9019,0.0687,0.2671,50.0
train,vfw,2,256,40,10038.4773,39.9966,14.3281,52.3322,1277.3954,8528.9109,0.0764,0.7993,50.0
train,vfw,4,640,25,8351.7732,24.9782,6.6357,26.957,389.7,6194.2901,0.2188,0.9992,50.0
train,vfw,1,640,85,15006.3303,85.0388,41.2444,24.9643,6258.253,10961.335,0.0158,0.2,50.0
train,vfw,2,1024,80,14462.8288,79.9995,16.3337,25.9009,5753.5161,10760.82,0.0368,0.2665,50.0
train,vfw,3,768,45,10671.3239,45.0045,8.9315,25.1163,1837.7777,9241.5791,0.1024,0.733,50.0
train,vfw,4,896,35,9527.8556,35.0088,6.2147,27.4603,2014.1145,9168.257,0.3161,0.8663,49.0
train,vfw,2,256,90,15535.861,90.0151,23.9818,49.6838,6849.8653,11118.8787,0.0245,0.1332,50.0
train,vfw,2,256,75,13886.9296,74.9869,21.8589,50.8604,5513.5618,10321.1099,0.04,0.333,50.0
train,vfw,1,640,55,11699.4202,54.9903,33.0204,24.1957,3566.255,10060.3383,0.0189,0.5999,50.0
train,vfw,1,512,45,10576.0453,44.9866,32.4948,24.355,2690.7614,9569.5825,0.0038,0.7333,50.0
train,vfw,4,1024,70,13371.7743,70.0563,9.2398,27.7934,4610.653,10194.1149,0.1822,0.4017,50.0
train,vfw,1,256,90,15500.4961,89.7785,50.3873,48.7331,6253.9752,10725.1337,0.0243,0.1332,50.0
train,vfw,3,768,75,13921.6743,75.0232,9.841,25.555,4517.6726,10344.3079,0.0566,0.3332,50.0
train,vfw,2,256,90,15541.2265,90.006,24.5032,49.9111,6647.7867,10923.5014,0.0245,0.1332,50.0
train,vfw,1,256,30,8999.0633,29.9972,35.4532,49.5712,1278.2179,9237.3384,0.0823,0.9326,48.0
train,vfw,3,640,45,10691.7246,44.9955,8.6493,25.0409,1811.7963,8461.2943,0.1602,0.7332,50.0
train,vfw,1,384,40,10052.9879,39.9623,33.3821,36.8058,1874.0394,9014.0652,0.0377,0.7997,49.0
train,vfw,2,1024,40,10151.3567,39.9863,13.2286,25.5619,2000.387,9596.1918,0.0824,0.7994,50.0
train,vfw,2,640,95,16100.5557,94.9572,22.2025,25.4592,7224.3663,11284.037,0.0149,0.0667,50.0
train,vfw,4,768,95,16061.8141,95.0183,11.3933,28.4368,6420.2975,10330.0809,0.0325,0.0682,50.0
train,vfw,4,256,95,16078.0795,94.9603,10.1845,56.5039,6075.3998,10030.0986,0.019,0.0666,50.0
train,vfw,4,256,50,11143.3077,49.9732,6.5999,54.8306,2698.1823,9000.5248,0.0623,0.6661,50.0
train,vfw,2,640,50,11220.4989,49.9709,14.6382,24.8149,2457.0103,9178.0855,0.0213,0.6665,50.0
train,vfw,4,640,55,11652.9242,55.01,8.5254,27.8866,3429.8419,8868.7926,0.0576,0.5998,50.0
train,vfw,2,1024,30,9085.6181,30.0225,11.6549,25.3427,1337.6216,9599.2828,0.0937,0.9326,50.0
train,vfw,2,512,65,12849.1807,64.9722,17.9101,24.5577,4447.1418,10343.8877,0.0083,0.4667,50.0
train,vfw,1,1024,99999,18957.0554,126.8697,51.0739,24.1444,10216.9778,11415.3778,0.0012,0.0,50.0
train,vfw,2,384,35,9543.4672,34.9937,13.699,38.9027,1752.055,9409.298,0.0417,0.8663,50.0
train,vfw,3,1024,80,14474.4383,80.0293,11.9761,26.2974,4414.2689,10669.2689,0.1273,0.2665,50.0
train,vfw,4,768,99999,18965.7765,126.8752,11.8794,27.4909,9416.5335,10494.2434,0.0016,0.0,50.0
train,vfw,3,768,45,10692.5216,45.001,9.8255,25.2784,2295.8769,8792.497,0.3123,0.733,50.0
train,vfw,1,256,75,13872.7558,74.8132,47.3534,48.5378,4600.2862,9722.3504,0.0386,0.3331,49.0
train,vfw,4,896,90,15541.6017,90.0649,10.5529,28.2161,6772.3948,11094.1959,0.0606,0.1354,50.0
train,vfw,4,384,65,12757.9297,64.9854,8.2695,41.7136,3551.4533,8761.7086,0.0157,0.4663,50.0
train,vfw,1,384,25,8413.6182,24.9783,28.3989,36.808,810.9354,9057.877,0.0436,0.9996,49.0
train,vfw,2,896,85,15009.3476,84.9789,17.8352,25.7484,6666.3275,10769.4627,0.0262,0.1999,50.0
train,vfw,2,768,60,12305.8655,59.9762,16.7194,25.3756,3974.3391,10066.1751,0.0331,0.5331,50.0
train,vfw,3,768,50,11228.4802,49.9941,9.3723,25.3795,2933.7727,8943.5848,0.2395,0.6664,50.0
train,vfw,3,896,30,9062.196,29.9885,7.9288,25.1851,1076.7184,7659.1804,0.4331,0.9328,50.0
train,vfw,4,384,30,8911.0137,29.9938,6.338,40.9543,1139.7794,7692.3364,0.1098,0.9326,50.0
test,vfw,4,256,25,8543.2444,24.9977,6.6222,55.4396,601.0,5780.0444,0.42,0.9983,50.0
train,vfw,4,512,90,15495.818,90.0244,11.0979,28.3791,6956.2006,10915.611,0.0318,0.1332,50.0
train,vfw,1,896,65,12839.1246,64.9635,31.3112,24.2039,4522.9982,10179.4642,0.12,0.4664,50.0
train,vfw,1,896,70,13379.7002,69.958,32.5267,24.2973,5242.6974,10678.4246,0.0348,0.3998,50.0
train,vfw,1,384,30,8953.767,29.962,30.154,36.6695,390.0,8058.2629,0.0417,0.933,49.0
train,vfw,4,640,90,15513.06,90.021,12.7888,28.4109,6538.942,10631.3835,0.0414,0.1339,50.0
train,vfw,3,384,70,13356.6607,70.0021,12.3804,38.2062,4481.411,9975.5037,0.0079,0.4,50.0
train,vfw,3,896,50,11223.5364,49.9925,9.2092,25.6863,3134.118,8866.9064,0.3019,0.6663,50.0
train,vfw,4,1024,95,16095.4077,95.0762,12.6686,27.9882,7413.7376,11113.651,0.0421,0.0697,50.0
train,vfw,2,384,45,10629.9816,44.98,15.3779,38.2411,1707.0643,8652.505,0.0375,0.733,50.0
train,vfw,3,896,80,14465.5543,79.9762,12.1754,25.9158,5303.9798,9947.7026,0.1928,0.2665,50.0
train,vfw,3,384,85,14979.2268,84.9969,13.4058,38.2237,5986.1754,10300.5867,0.0113,0.2,50.0
train,vfw,1,640,100,16654.0159,100.0443,48.2957,25.0772,7280.3911,11382.8814,0.0143,0.0,50.0
train,vfw,3,768,60,12306.532,59.9995,9.7606,25.3784,2423.4731,8439.8128,0.2016,0.5331,50.0
train,vfw,2,896,65,12842.8967,64.9968,15.4642,25.2534,4663.8892,10599.1826,0.0423,0.4664,50.0
train,vfw,3,384,65,12830.3362,65.006,12.9312,38.4955,4556.2001,9798.4209,0.0075,0.4667,50.0
train,vfw,3,512,50,11230.652,50.0073,9.5562,24.9482,2972.9414,9727.6703,0.0047,0.6667,50.0
train,vfw,4,896,75,13904.1328,75.0638,9.5092,27.8191,5495.5852,10539.4752,0.1302,0.3347,50.0
train,vfw,1,640,100,16656.2225,100.0366,47.8899,25.0846,7849.2169,11356.4767,0.0143,0.0,50.0
train,vfw,3,640,80,14457.4722,80.0078,12.5953,25.6717,5681.7075,10706.9913,0.0327,0.2666,50.0
train,vfw,2,256,85,14991.232,85.0092,24.5217,50.3002,6456.119,11003.2413,0.0296,0.1998,50.0
train,vfw,1,1024,25,8481.4548,24.9897,18.7873,23.6387,645.9575,8417.8407,0.2446,0.9992,50.0
train,vfw,2,640,35,9580.45,34.9499,13.0738,24.711,933.7696,8556.8941,0.0234,0.8665,50.0
train,vfw,2,640,50,11227.3139,49.9679,14.6867,24.6478,1954.8876,8644.0773,0.0212,0.6665,50.0
train,vfw,1,384,85,14976.0646,84.9297,48.1057,36.8962,5806.2798,10356.7153,0.0202,0.1999,50.0
train,vfw,1,256,40,10085.9992,39.9647,36.9842,49.6588,2232.1821,9576.1238,0.0726,0.7994,48.0
train,vfw,2,768,80,14470.2795,79.9716,18.6428,25.373,5979.3597,11017.9626,0.0236,0.2666,50.0
train,vfw,2,1024,85,14981.9372,84.9522,16.3758,26.1831,5488.6064,10093.7309,0.0312,0.1998,50.0
train,vfw,1,384,60,12235.1531,59.9691,39.398,36.4658,4083.6607,10266.0891,0.0299,0.5331,49.0
train,vfw,2,256,70,13338.8121,69.9963,21.0368,50.9548,4767.1335,10179.96,0.0452,0.3996,50.0
train,vfw,2,384,60,12268.7957,59.9687,18.5647,37.7912,3834.8913,9987.8509,0.0311,0.5331,50.0
train,vfw,2,640,65,12858.8477,64.9623,17.9232,25.0113,4117.3737,9548.7804,0.1664,0.4666,50.0
train,vfw,4,384,45,10563.4704,44.9923,6.7093,41.2731,2724.52,8714.2445,0.0893,0.7327,50.0
train,vfw,2,384,40,10086.2973,39.9902,14.9422,38.3842,2172.8595,9410.1145,0.0396,0.7996,50.0
train,vfw,4,768,80,14436.3423,80.0487,9.2881,28.5707,5710.5654,10322.1016,0.0878,0.2677,50.0
train,vfw,1,768,45,10618.0052,44.9797,27.8375,24.0252,2704.1003,9583.1091,0.0359,0.733,50.0
train,vfw,2,640,45,10656.9154,44.9337,14.2031,24.7533,1781.4111,8768.2235,0.022,0.7332,50.0
train,vfw,2,256,75,13888.6779,74.9987,22.8131,50.5843,5202.1132,10409.5145,0.04,0.333,50.0
train,vfw,3,512,75,13911.7004,75.0163,10.4304,24.883,5462.2657,10639.3599,0.0095,0.3333,50.0
train,vfw,2,896,40,10155.6242,40.0092,13.2433,25.1946,2279.1479,9840.4157,0.0625,0.7995,50.0
train,vfw,1,256,85,14966.4153,84.7983,48.6318,48.9017,6174.0407,10769.8164,0.0289,0.1998,50.0
train,vfw,2,512,25,8487.4347,24.9547,12.348,24.4528,371.9,8363.0578,0.0,1.0,50.0
train,vfw,4,384,60,12213.2489,59.9897,8.8039,41.7606,3941.5748,9320.0873,0.0688,0.5329,50.0
train,vfw,2,640,65,12843.0551,64.9554,19.202,24.8114,3991.878,9815.8935,0.0191,0.4666,50.0
train,vfw,2,896,55,11770.351,54.9997,15.6616,25.3966,3728.7404,10350.6195,0.0504,0.5996,50.0
train,vfw,3,384,95,16053.884,94.9905,14.6612,38.3756,7316.5052,11415.3778,0.0121,0.0667,50.0
train,vfw,2,512,55,11765.4158,54.9778,16.4775,24.4879,3514.6802,9929.3971,0.0201,0.6,50.0
train,vfw,2,512,40,10132.4424,39.9786,15.7749,24.7494,2185.9522,9551.784,0.0028,0.8,50.0
train,vfw,2,896,99999,18979.4504,126.9694,28.5228,25.8612,9520.6019,10875.6121,0.0016,0.0,50.0
train,vfw,2,512,40,10133.6907,39.976,15.7484,24.7951,2431.9692,9560.9469,0.0028,0.8,50.0
train,vfw,3,384,65,12829.5494,65.0015,10.5262,38.4663,4208.7943,9376.746,0.0185,0.4667,50.0
train,vfw,3,640,40,10151.4108,39.9914,8.0707,25.0057,1531.5522,8462.5816,0.1524,0.7998,50.0
train,vfw,2,768,45,10684.1608,44.9837,15.1895,25.2635,2625.1321,9681.4058,0.0402,0.733,50.0
train,vfw,1,640,45,10595.3122,44.9821,30.6513,24.0645,2476.8041,9504.697,0.0199,0.7332,50.0
train,vfw,2,256,50,11140.1136,49.9971,17.745,52.0253,2848.7168,9564.8664,0.066,0.6661,50.0
train,vfw,3,512,80,14455.0613,80.0088,11.7904,25.172,5042.385,10364.2387,0.0525,0.2667,50.0
train,vfw,2,768,50,11230.9475,49.9975,14.121,25.4776,3309.5742,10191.3953,0.0378,0.6664,50.0
train,vfw,2,640,80,14471.2027,79.9555,19.0894,25.1107,5249.3312,10150.1564,0.017,0.2666,50.0
train,vfw,2,256,90,15541.2583,89.9923,25.7521,49.9538,6463.2417,10609.746,0.0714,0.1332,50.0
train,vfw,2,896,70,13389.5461,69.9792,17.8674,25.8624,4837.4067,10465.522,0.0383,0.3998,50.0
train,vfw,2,256,65,12788.5097,64.9935,19.5919,51.1717,4128.1911,9917.8402,0.0504,0.4662,50.0
train,vfw,2,256,75,13888.3766,74.9977,22.0186,50.6453,5061.1861,10268.3407,0.04,0.333,50.0
train,vfw,4,768,55,11673.8751,54.9888,8.5143,27.7991,2916.3646,8498.1004,0.18,0.6002,50.0
train,vfw,2,640,45,10677.3145,44.9762,15.02,24.8314,2188.1036,9003.3915,0.022,0.7332,50.0
train,vfw,2,512,40,10121.7296,39.9789,14.2209,24.4301,2047.6165,9691.6019,0.0031,0.8,50.0
train,vfw,2,1024,50,11225.4362,49.994,15.0756,25.5818,2867.8364,9959.561,0.0137,0.6661,50.0
train,vfw,4,896,70,13350.5781,70.0391,8.955,27.8331,3849.4956,9054.9036,0.1535,0.4012,50.0
train,vfw,4,1024,75,13920.6488,75.0741,9.3799,27.7283,5395.4609,10718.4545,0.1542,0.3353,50.0
train,vfw,4,640,35,9455.2061,34.9947,6.2446,27.4837,900.9824,6718.4904,0.1719,0.8661,50.0
train,vfw,2,640,80,14474.9575,79.9694,20.4058,24.8878,5810.8073,10785.3575,0.017,0.2666,50.0
train,vfw,3,640,75,13913.2182,75.0001,11.029,25.4023,4899.0468,10310.8596,0.0096,0.3333,50.0
train,vfw,4,896,75,13897.4524,75.0376,9.773,27.8955,5386.9196,10462.2879,0.1303,0.3347,50.0
train,vfw,4,384,55,11658.7186,54.9829,10.9714,41.3482,3515.4082,9093.4807,0.0756,0.5995,50.0
train,vfw,1,384,55,11693.3591,54.9433,38.4633,36.9944,3799.7832,9741.569,0.0318,0.5998,49.0
train,vfw,4,384,35,9465.3305,35.0137,5.4194,41.4047,1724.3872,8089.1302,0.103,0.866,50.0
train,vfw,2,1024,30,9080.7099,29.9941,13.09,25.846,1457.4781,9467.3159,0.0937,0.9326,50.0
train,vfw,3,256,60,12257.611,59.9608,12.9166,51.6062,3275.709,7910.5394,0.0066,0.5333,50.0
train,vfw,4,640,50,11111.8918,50.01,7.6938,27.8451,2863.1512,8333.4395,0.1505,0.6664,50.0
train,vfw,4,512,75,13842.9366,74.9946,10.7212,28.4596,5290.1791,9394.6286,0.0583,0.3331,50.0
train,vfw,3,384,35,9586.55,34.9932,9.2504,38.2499,711.8992,7721.0893,0.0019,0.8667,50.0
train,vfw,4,384,55,11665.06,54.9989,8.5439,41.5502,3679.9254,9105.863,0.0756,0.5995,50.0
train,vfw,4,256,90,15533.5594,89.9776,10.4178,56.3062,6665.085,11003.2194,0.0238,0.1332,50.0
train,vfw,3,256,35,9575.5261,35.0065,9.8803,51.871,1417.1179,6935.8717,0.0019,0.8667,50.0
train,vfw,1,640,75,13901.3722,75.0121,39.3449,24.5772,4911.8727,10141.3956,0.0168,0.3333,50.0
train,vfw,1,256,95,16048.4199,94.7641,50.497,48.8507,6862.7016,10814.5106,0.0192,0.0666,50.0
train,vfw,4,896,75,13899.8253,75.0428,9.5318,27.9771,5523.3038,10508.3287,0.1303,0.3347,50.0
train,vfw,2,256,95,16093.7518,94.996,26.0321,50.0619,6980.9363,10963.6198,0.0193,0.0666,50.0
train,vfw,3,256,85,14972.2325,84.9925,16.2278,51.3128,5815.1281,10281.2662,0.0113,0.2,50.0
train,vfw,4,768,35,9493.0131,35.0075,5.603,27.5731,1393.6858,7916.0902,0.2538,0.8662,50.0
train,vfw,2,384,85,15003.4292,84.9688,22.4838,37.6516,5887.8519,10474.6644,0.0205,0.1999,50.0
train,vfw,1,1024,35,9563.5155,34.9826,23.3532,24.0192,1864.085,9536.6163,0.0778,0.866,50.0
train,vfw,1,896,85,15026.2744,84.9541,36.3997,24.4131,6400.9466,11119.7559,0.0246,0.1999,50.0
train,vfw,2,640,95,16076.186,94.9037,21.3983,25.3216,6409.9677,10367.8538,0.0149,0.0667,50.0
train,vfw,4,768,85,14976.2857,85.0319,10.7012,28.4048,6298.8592,10459.6071,0.0694,0.2012,50.0
train,vfw,3,768,55,11777.3878,55.0137,8.7819,25.7972,3644.1254,9677.4376,0.25,0.5998,50.0
train,vfw,2,512,70,13399.3542,69.9788,17.5868,25.4937,5328.5272,10847.3813,0.0335,0.4,50.0
train,vfw,2,512,45,10676.0731,44.9763,13.6108,24.6262,2487.0609,9532.5107,0.0038,0.7333,50.0
train,vfw,2,1024,85,14999.7018,84.9903,16.9579,25.9468,5577.1278,10206.14,0.0312,0.1998,50.0
train,vfw,3,512,45,10692.5257,44.9968,8.4482,24.9549,2265.02,9284.649,0.0038,0.7333,50.0
train,vfw,1,256,30,9002.0214,30.0021,36.3209,49.8112,1437.5928,9421.6734,0.0823,0.9326,48.0
train,vfw,3,384,90,15523.4907,89.9919,14.7164,38.4872,6438.2085,10571.1448,0.0123,0.1333,50.0
train,vfw,1,640,80,14454.0592,80.0226,41.1771,24.7262,5880.0308,10889.3459,0.0163,0.2666,50.0
train,vfw,3,640,70,13384.0641,70.0054,10.1778,25.5163,4774.7826,10182.7595,0.0941,0.3999,50.0
train,vfw,1,1024,85,15038.5937,84.9077,34.6451,24.298,6340.1603,11039.4819,0.029,0.1998,50.0
train,vfw,4,1024,80,14459.2446,80.0617,11.9417,27.7705,5701.566,10694.1803,0.1262,0.2689,50.0
train,vfw,4,896,85,14981.7725,85.0316,10.1936,28.1574,5884.6395,10395.1704,0.0838,0.2018,50.0
train,vfw,2,896,70,13386.2885,69.978,16.2874,25.8821,5195.94,10406.786,0.0382,0.3998,50.0
train,vfw,3,896,35,9583.6362,34.9929,7.3537,24.9376,580.3417,7994.6879,0.1603,0.8661,50.0
train,vfw,4,256,95,16081.614,94.9695,8.605,56.7976,7177.3927,11003.5688,0.019,0.0666,50.0
train,vfw,1,640,55,11698.0784,54.9966,33.0648,24.2151,3119.6098,9670.6332,0.0189,0.5999,50.0
train,vfw,1,768,70,13372.7833,69.9995,33.9529,24.7704,4914.9592,10494.3661,0.0261,0.3998,50.0
train,vfw,3,1024,45,10672.9887,44.9932,8.9192,25.4434,1296.9879,7860.3184,0.3845,0.7327,50.0
train,vfw,4,384,30,8903.3599,29.9929,5.5913,40.7164,884.4884,7574.3485,0.0512,0.9326,50.0
validation,vfw,4,256,99999,18963.8444,126.917,14.6111,52.7038,10064.4444,11186.1556,0.0015,0.0,50.0
train,vfw,2,384,25,8443.2984,24.9964,12.7095,38.6197,376.4,8947.4148,0.046,0.9995,50.0
train,vfw,2,1024,80,14462.7354,79.9875,16.8999,26.1597,5883.3614,10659.2776,0.0368,0.2665,50.0
train,vfw,2,640,40,10140.7531,39.9758,14.1867,24.948,2488.3324,9442.9864,0.0227,0.7998,50.0
train,vfw,1,384,60,12240.6886,59.9583,39.3261,36.5246,3641.4531,9697.2469,0.0299,0.5331,49.0
train,vfw,2,896,95,16079.0212,94.9798,19.0061,25.7703,6884.2789,11131.8513,0.0177,0.0666,50.0
train,vfw,2,256,45,10585.0965,44.9862,15.9741,52.1709,2418.772,9450.7649,0.0712,0.7327,50.0
train,vfw,1,768,100,16664.2302,99.9878,43.642,24.8322,7958.0157,11415.3778,0.0143,0.0,50.0
train,vfw,4,768,35,9491.2936,35.0023,6.4587,27.4526,1106.8137,7627.7811,0.2538,0.8662,50.0
train,vfw,2,384,60,12271.8445,59.9833,18.4314,37.8583,3795.7549,9922.3896,0.0311,0.5331,50.0
train,vfw,2,384,25,8447.5569,25.0025,13.1012,38.6927,735.3122,8996.2138,0.0459,0.9995,50.0
train,vfw,1,896,99999,18972.1375,126.8975,53.0238,24.0287,9932.2606,11042.0206,0.0014,0.0,50.0
train,vfw,1,768,30,8966.5115,29.9781,23.4209,23.6984,520.2598,8363.4748,0.0418,0.933,50.0
train,vfw,3,640,100,16618.8961,100.005,13.268,25.7621,7072.8284,10821.758,0.0939,0.0,50.0
train,vfw,4,768,99999,18962.359,126.8937,13.5603,27.2872,8537.3584,9939.7222,0.0016,0.0,50.0
train,vfw,2,1024,99999,18978.4,126.9537,28.6667,26.2326,10002.3111,11144.2889,0.0016,0.0,50.0
train,vfw,1,640,45,10601.5164,44.9845,30.8953,24.5617,2904.0599,9975.2107,0.0199,0.7332,50.0
train,vfw,4,896,75,13898.6639,75.0466,9.7401,28.0004,5178.6372,10229.2988,0.1302,0.3347,50.0
train,vfw,4,768,35,9494.6327,34.9976,6.2515,27.4101,1064.8261,7489.0479,0.2538,0.8662,50.0
train,vfw,4,1024,30,9015.0089,30.0126,6.3483,27.2624,785.2425,9190.2053,0.4064,0.9328,49.0
train,vfw,4,1024,45,10648.346,45.0218,6.9675,27.5363,2303.8343,9402.1741,0.3223,0.7336,49.0
train,vfw,1,1024,35,9561.7105,34.9885,20.6659,23.5182,1408.3678,9230.4326,0.0779,0.866,50.0
train,vfw,3,1024,100,16633.8675,100.0045,13.309,26.6992,6145.9225,10742.9351,0.014,0.0,50.0
train,vfw,2,1024,55,11765.2793,54.989,14.6051,25.6486,2897.4323,9693.9049,0.0653,0.5995,50.0
train,vfw,3,512,85,14991.8276,85.0101,13.3273,25.4308,5821.8589,10402.036,0.0113,0.2,50.0
train,vfw,4,512,65,12733.3891,64.9969,10.2718,28.1062,4165.3293,8842.6833,0.0256,0.4663,50.0
train,vfw,2,768,55,11769.0886,54.9938,13.775,25.3489,3425.7194,9962.712,0.0355,0.5998,50.0
train,vfw,1,768,45,10617.0276,44.9886,27.8854,24.0437,2011.2578,8988.7218,0.0359,0.733,50.0
train,vfw,1,384,65,12790.4103,64.9397,41.2115,36.9074,4644.9859,10510.1243,0.028,0.4665,50.0
train,vfw,2,896,35,9603.2778,34.9736,13.0476,25.2886,1197.4233,8913.0514,0.0926,0.8661,50.0
train,vfw,1,256,90,15502.9494,89.7755,50.7455,48.7897,6033.8739,10072.6865,0.024,0.1332,50.0
train,vfw,1,896,55,11741.2081,54.9861,27.217,24.6049,3928.7191,10427.4714,0.0451,0.5996,50.0
train,vfw,1,1024,100,16680.6251,99.8964,35.8313,24.3177,7393.2394,11181.4275,0.0143,0.0,50.0
train,vfw,3,768,95,16067.9133,94.9881,12.2593,25.984,5770.9135,10537.7344,0.0207,0.0666,50.0
train,vfw,1,768,65,12815.4067,64.9781,33.1571,24.2608,3974.7339,9611.4903,0.0281,0.4665,50.0
train,vfw,4,1024,100,16642.9928,100.1001,11.6651,28.1115,7546.7659,11333.2874,0.0141,0.0033,50.0
train,vfw,3,640,55,11766.4249,55.0188,8.8734,25.2061,3502.8978,9878.9989,0.1105,0.5999,50.0
train,vfw,3,896,90,15549.9557,90.0304,10.2849,26.1661,5291.3516,10738.0856,0.0547,0.1333,50.0
train,vfw,3,896,80,14464.1677,79.9994,11.7828,26.0013,4952.2844,10096.1161,0.1327,0.2665,50.0
train,vfw,2,256,50,11141.3588,50.0035,15.7267,52.0273,2998.3557,9605.8625,0.066,0.6661,50.0
train,vfw,4,256,95,16081.0313,94.9665,10.3396,56.668,7129.5553,10999.7233,0.019,0.0666,50.0
train,vfw,1,768,35,9511.9492,34.9604,26.6137,23.4651,1281.9507,8868.9774,0.0399,0.8663,50.0
train,vfw,2,640,80,14473.604,79.9653,19.3952,25.3236,5855.8793,10829.9171,0.017,0.2666,50.0
train,vfw,4,512,60,12188.7884,60.0074,9.3256,28.1065,3808.313,8469.9701,0.0849,0.5329,50.0
train,vfw,4,384,55,11660.4149,54.9912,7.8986,41.4492,2781.0135,8527.4629,0.0757,0.5995,50.0
train,vfw,4,512,85,14943.7832,84.9894,12.273,28.0229,5342.4434,9567.0334,0.0407,0.1998,50.0
train,vfw,4,896,40,10068.2029,40.0054,8.7338,27.3525,2019.0432,8847.8921,0.2928,0.7999,49.0
train,vfw,2,256,40,10036.8646,40.005,16.2072,52.3738,1503.8341,9411.2463,0.0763,0.7993,50.0
train,vfw,4,256,85,14970.7434,84.9424,9.8776,56.2197,5624.6533,10166.5115,0.041,0.1998,50.0
train,vfw,3,1024,80,14446.9697,79.9877,11.2673,26.2316,4587.9587,10270.6441,0.0137,0.2665,50.0
train,vfw,2,256,100,16647.0739,99.9967,27.1353,49.8651,7582.5483,11113.8634,0.0709,0.0,50.0
train,vfw,1,384,40,10056.0241,39.9701,34.4335,36.9779,2050.1919,9371.3456,0.0377,0.7997,49.0
train,vfw,2,768,95,16090.0332,94.9734,19.2738,25.5897,6518.7581,10967.5168,0.0165,0.0666,50.0
train,vfw,3,640,60,12291.6411,59.9726,9.7369,25.3325,3516.9559,9358.2913,0.0716,0.5332,50.0
train,vfw,3,256,75,13894.5752,74.991,16.284,51.8335,5687.6796,10097.6056,0.0094,0.3333,50.0
train,vfw,2,896,80,14468.1238,79.9905,17.9361,25.6701,5746.7702,10754.098,0.0302,0.2665,50.0
train,vfw,3,768,100,16621.2908,99.9988,13.1442,26.4297,7329.4146,11251.8055,0.0141,0.0,50.0
train,vfw,4,768,90,15526.969,90.0488,11.0564,28.3557,6360.3928,10838.1051,0.051,0.1347,50.0
train,vfw,4,512,40,9979.8413,39.9935,6.968,27.551,1154.2891,6163.3759,0.1203,0.7994,50.0
train,vfw,2,1024,75,13921.0739,74.984,17.9785,25.8253,5231.2344,10430.1844,0.0425,0.3331,50.0
train,vfw,2,384,30,8990.5245,29.9824,13.5448,38.4115,1149.4071,9117.7912,0.0438,0.9329,50.0
train,vfw,4,384,100,16617.879,99.9828,11.4936,42.8228,7110.4758,10846.3146,0.0142,0.0,50.0
train,vfw,1,1024,65,12853.9331,64.9449,26.5546,24.099,4292.158,10009.4295,0.0984,0.4663,50.0
train,vfw,1,640,85,14996.0132,85.0304,43.1787,24.7583,6261.5887,11184.4034,0.0170,0.2,50.0
train,vfw,1,768,35,9516.9846,34.974,24.3887,23.8295,1355.6886,8944.9698,0.0399,0.8663,50.0
train,vfw,3,512,80,14464.5122,80.0209,10.6138,25.7633,6055.8542,10861.3339,0.0606,0.2667,50.0
train,vfw,2,768,25,8522.6593,24.9957,13.4931,25.18,723.7798,9132.5832,0.0497,0.9996,50.0
train,vfw,3,256,99999,18969.8872,126.9203,15.0591,52.1082,9266.441,10272.4121,0.0014,0.0,50.0
train,vfw,2,512,25,8503.2496,24.9784,11.5611,24.337,542.5168,8348.8993,0.0,1.0,50.0
train,vfw,2,256,95,16089.3439,94.998,25.8026,49.7653,7003.6463,10997.4244,0.0193,0.0666,50.0
