data_split,vnf_profile,vCPU_cores,VNF_memory_MB,Link_Capacity_limit_Mbps,offered_load_pps,offered_load_mbps,VNF_cpu_utilization_pct,VNF_memory_utilization_pct,MQTT_package_latency_p99_ms,MQTT_package_latency_average_ms,MQTT_package_loss_pct,MQTT_devices_connected,inline_analyzed_packets_per_sec,inline_blocked_packets_per_sec
train,inline,4,896,99999,18967.6888,126.9153,33.0778,29.7926,0.0394,0.003,0.0,50.0,18715.3657,7495.3016
train,inline,4,384,55,11687.4337,54.9898,26.0586,51.2161,2.9375,2.2178,0.5978,50.0,10684.6666,1.5051
train,inline,4,1024,45,10586.5773,45.0065,21.2781,30.3992,0.0727,0.0727,0.7321,50.0,10191.912,0.0
train,inline,3,896,75,13925.8955,75.0061,36.8116,29.8324,0.0447,0.0396,0.3331,50.0,13471.3145,6983.3818
train,inline,3,1024,40,10165.9487,39.9956,32.4042,27.7582,0.0853,0.0807,0.7994,50.0,8694.0458,8360.7064
train,inline,4,768,25,8424.7892,25.0022,21.7185,32.9221,4.9011,3.7004,0.9958,50.0,8415.9503,2.0639
train,inline,4,1024,80,14420.3618,80.018,28.7929,29.3283,0.0503,0.0345,0.2662,50.0,14299.2475,0.0
train,inline,4,384,99999,18964.0274,126.8415,35.7019,50.2569,0.0331,0.0016,0.0,50.0,15578.1113,1.84
train,inline,3,1024,65,12862.3875,65.0175,34.0034,28.4506,0.0508,0.0508,0.4663,50.0,12378.2594,9034.7665
train,inline,4,896,40,10051.4366,40.0019,22.5831,31.3408,2.0068,1.521,0.7976,50.0,10487.1326,1.3703
train,inline,2,640,45,10645.5556,44.998,41.8315,31.059,0.1597,0.1461,0.7327,49.0,12840.0265,0.0
train,inline,1,384,35,9779.887,35.016,69.2815,47.1617,0.2684,0.1618,0.866,49.0,6639.0804,7.9441
train,inline,4,640,85,14990.2183,85.0105,27.95,32.5401,1.4795,1.1098,0.1989,50.0,14825.309,0.0
train,inline,3,896,35,9592.2897,34.9985,30.5893,29.8718,0.0855,0.0845,0.866,50.0,10051.3601,6163.8093
train,inline,4,768,100,16616.8671,100.0028,30.8174,30.8161,0.0179,0.0112,0.0,50.0,16355.1423,1.8654
train,inline,2,256,30,8912.2457,29.9172,43.756,64.0746,0.9302,0.9302,0.9326,50.0,7383.1785,1.2376
train,inline,3,768,25,8469.6593,24.995,27.1618,32.5671,0.077,0.0932,0.9992,50.0,6654.5925,3968.2844
train,inline,1,768,99999,18966.7968,126.9405,89.0518,29.2091,0.9562,0.079,0.0,50.0,15402.8749,5280.6432
test,inline,4,256,99999,18963.0222,126.8965,35.7389,67.9729,0.0228,0.0018,0.0,50.0,18997.6889,0.0
train,inline,4,1024,90,15515.0404,90.0265,30.9326,29.112,0.0406,0.0232,0.1331,50.0,15197.4071,0.0
train,inline,1,768,90,15572.8252,90.0473,80.5943,29.7758,1.1349,0.1244,0.1361,50.0,16144.8305,0.0
train,inline,1,768,90,15570.7104,90.0371,79.3192,29.7301,1.1143,0.1233,0.1361,50.0,16045.2097,0.0
train,inline,4,768,100,16623.2041,99.988,30.5493,31.0842,0.0315,0.012,0.0,50.0,14679.1802,6.6643
train,inline,2,896,60,12272.7318,59.9829,48.3234,29.4061,0.2422,0.2087,0.5329,50.0,11776.7965,3.9804
train,inline,3,256,85,14968.0781,84.9596,42.5914,65.1858,0.0317,0.0281,0.1998,50.0,19282.2756,1.0898
train,inline,2,256,95,16059.1518,94.8831,52.3879,66.8378,0.0763,0.0763,0.0666,50.0,10356.5799,0.0
train,inline,2,640,85,14993.2076,84.967,55.0394,29.7434,0.0859,0.0487,0.1998,50.0,12069.464,0.0
train,inline,4,256,80,14413.323,79.9574,29.6856,67.6295,0.0302,0.0276,0.2665,50.0,14983.6119,0.0
train,inline,4,1024,99999,18993.882,126.9588,33.503,29.9933,0.0594,0.0041,0.0,50.0,16489.0178,9999.9905
train,inline,3,256,100,16600.9866,99.9728,44.1597,65.1064,0.0199,0.0116,0.0,50.0,21894.8403,0.0
train,inline,1,384,55,11880.3361,54.9688,73.5184,47.6288,0.4257,0.1361,0.5995,49.0,11844.3652,2.0002
train,inline,2,256,85,14960.802,84.8775,50.4334,66.4078,0.2077,0.2077,0.1998,50.0,10951.704,0.0915
train,inline,3,640,55,11714.1168,54.9941,33.1443,33.7232,0.0708,0.0604,0.5995,50.0,9459.3699,2186.8946
train,inline,2,256,25,8362.2737,24.9197,43.1646,63.902,0.0024,0.9958,0.9992,50.0,6833.2543,1.0431
train,inline,4,768,45,10610.412,45.0028,23.8867,32.3409,3.6005,2.7167,0.7303,50.0,10786.8292,1.6296
train,inline,2,896,100,16626.1843,99.9753,63.2613,28.3674,0.0733,0.0122,0.0,50.0,15572.8763,0.546
train,inline,2,896,75,13905.7278,74.9916,53.4565,28.6302,0.1805,0.135,0.3331,50.0,15342.2604,2.7458
train,inline,4,256,85,14966.3137,84.9652,31.0072,67.6682,0.0271,0.0236,0.1998,50.0,14171.0418,0.0
train,inline,3,896,50,11218.4417,50.0076,32.7658,29.5154,0.0746,0.0679,0.6661,50.0,12255.3044,6474.7968
train,inline,1,640,25,8677.4682,25.0387,64.6408,29.4197,0.2105,0.2025,0.9992,48.0,7669.4721,0.0
validation,inline,4,1024,100,16593.5778,100.0215,33.1111,27.8847,0.0156,0.0113,0.0,50.0,16653.4667,0.0
train,inline,3,768,35,9559.0083,34.9972,30.1525,32.2701,0.0851,0.083,0.866,50.0,8740.9888,4107.8168
train,inline,1,768,50,11292.0788,50.0045,71.8551,28.9535,0.5181,0.1431,0.6672,49.0,11274.4042,0.0
train,inline,4,896,99999,18975.4676,126.9445,32.874,30.4412,0.0409,0.0028,0.0,50.0,20542.2749,7492.3279
train,inline,4,640,75,13897.6601,75.001,26.829,32.7159,2.4476,1.8417,0.3315,50.0,14938.4594,0.0
train,inline,4,1024,99999,18990.7333,126.9759,32.8778,29.6816,0.0493,0.0035,0.0,50.0,19032.0222,9992.8222
train,inline,3,384,85,14975.2072,84.9609,39.7247,49.0332,0.0329,0.0275,0.1998,50.0,19407.9102,0.0
train,inline,1,640,65,12925.2885,65.0341,73.9077,30.3721,0.6486,0.1448,0.4672,49.0,11601.8556,3.6611
train,inline,1,512,60,12418.9595,60.0544,70.5774,30.8959,0.4953,0.1646,0.5329,49.0,10974.9297,2.7318
train,inline,2,512,85,14998.532,84.981,53.6867,30.4595,0.0641,0.0302,0.1998,50.0,12042.3441,1.0672
train,inline,1,768,80,14502.5867,80.0346,78.2354,28.9326,0.9866,0.1292,0.2689,50.0,17543.9857,4.5524
train,inline,2,1024,70,13360.2395,70.0035,52.6903,28.5657,0.2431,0.1967,0.3997,50.0,15443.9854,0.0
train,inline,3,256,50,11174.9645,49.9567,37.9582,66.484,0.0812,0.0682,0.6661,50.0,10372.6944,7.2899
train,inline,1,640,55,11861.865,55.0459,71.2629,29.7667,0.536,0.1589,0.6002,49.0,13392.7136,1.6869
train,inline,1,384,99999,18969.3181,126.9757,90.1363,47.6954,1.309,0.1265,0.0099,50.0,17746.4413,2.6111
train,inline,1,384,60,12402.5454,59.9626,75.1186,47.634,0.4594,0.1295,0.5329,49.0,11567.6248,1.7682
train,inline,2,896,70,13364.4581,69.9656,52.2161,29.3736,0.209,0.1601,0.3997,50.0,10722.6797,8.0205
train,inline,2,768,100,16626.113,99.9719,62.3146,29.0405,0.0669,0.0121,0.0,50.0,13167.3434,3.0082
train,inline,4,256,95,16073.5267,94.9428,32.0579,67.4589,0.0243,0.0156,0.0666,50.0,15148.2699,3.6511
train,inline,4,640,60,12260.4756,59.9956,25.9487,33.1826,3.9054,2.9401,0.5304,50.0,11331.1261,3.361
train,inline,3,512,30,8942.2812,29.9895,27.769,37.4974,0.0845,0.0845,0.9326,50.0,7724.9327,0.0
train,inline,4,896,99999,18971.7121,126.9402,33.9729,30.2647,0.0415,0.0029,0.0,50.0,18689.1336,7496.6358
train,inline,2,896,90,15539.446,89.9755,58.6845,28.7254,0.1106,0.0611,0.1332,50.0,13883.2995,0.0
train,inline,4,384,50,11136.1794,49.9857,25.6581,51.1886,3.2602,2.4629,0.6642,50.0,9888.0768,2.2035
train,inline,1,512,85,15060.9114,85.0794,76.6612,32.16,0.6645,0.1046,0.1998,50.0,15684.5986,0.0
train,inline,1,768,70,13431.6758,70.0172,76.1851,29.2704,0.8273,0.1337,0.4017,50.0,15116.2741,0.0
train,inline,1,768,80,14501.2233,80.027,77.5977,29.4943,0.969,0.1284,0.2689,50.0,14965.9356,0.0
train,inline,1,384,50,11354.9914,49.9862,72.3982,47.4592,0.3853,0.1426,0.6661,49.0,9800.5238,1.588
train,inline,2,512,40,10103.4829,40.0043,40.8566,31.8521,0.0907,0.084,0.7994,49.0,11252.0932,2.729
train,inline,4,1024,50,11136.542,50.0236,24.025,30.3433,0.0837,0.0685,0.6655,50.0,10774.8774,0.0
train,inline,4,256,45,10546.5103,44.9843,24.5821,68.3078,0.0584,0.0567,0.7327,50.0,9985.9234,0.0
train,inline,4,640,100,16623.4862,100.0006,29.7918,31.9977,0.0159,0.011,0.0,50.0,16446.0052,1.41
train,inline,3,768,95,16088.1373,94.9772,39.4044,30.3367,0.0253,0.0171,0.0666,50.0,15757.7185,4935.2856
validation,inline,1,1024,99999,18953.0,126.9007,88.3778,30.3873,0.977,0.0756,0.0,50.0,23970.6,10597.8
train,inline,4,1024,70,13328.0603,69.9979,27.5334,29.8641,0.0688,0.0463,0.3993,50.0,10989.204,3.1877
train,inline,2,256,60,12208.7844,59.8912,47.4306,65.2294,0.5362,0.5362,0.5329,50.0,7881.2733,0.0
train,inline,1,640,65,12923.783,65.0465,73.013,30.2899,0.6353,0.1441,0.4672,49.0,12793.6201,0.0
train,inline,1,256,75,13958.587,74.7527,80.3344,64.6124,0.5607,0.0923,0.3331,50.0,13370.0866,0.0
train,inline,3,256,80,14429.1251,79.9749,41.7282,65.5425,0.0431,0.034,0.2665,50.0,19261.7223,0.0
train,inline,4,640,50,11169.8366,50.0004,24.339,33.3523,4.8761,3.6722,0.663,50.0,12274.6196,0.0
train,inline,1,512,75,14003.9411,75.0788,75.128,31.7073,0.6002,0.1287,0.3331,49.0,13798.0601,0.9423
train,inline,2,512,30,9018.576,30.0052,36.9471,32.201,0.0997,0.0962,0.9326,49.0,12682.8521,0.0
train,inline,4,768,75,13887.9201,75.0039,27.4637,31.6052,1.6476,1.241,0.3319,50.0,14777.8803,0.2476
train,inline,3,640,70,13348.5531,69.9782,35.2463,32.5855,0.0433,0.0433,0.3997,50.0,12239.7822,2294.7909
train,inline,2,1024,50,11178.1464,49.9988,44.836,28.7836,0.341,0.319,0.6661,50.0,13217.0045,0.7097
train,inline,1,1024,70,13384.9387,69.952,79.8959,26.957,1.0939,0.127,0.4036,50.0,14562.3098,1.7639
validation,inline,1,256,100,16572.5778,99.5814,83.8667,67.3777,1.2036,0.1464,0.0,50.0,9678.0667,0.0
train,inline,4,1024,40,10036.9645,40.0032,22.4841,30.2747,0.0849,0.0791,0.7986,50.0,10284.5098,2.1251
train,inline,2,768,35,9547.1685,34.9855,38.7239,30.1719,0.2528,0.2505,0.866,50.0,11297.5667,1.3879
train,inline,4,640,95,16078.9497,95.0077,29.4222,32.2234,0.5041,0.3773,0.0663,50.0,15790.244,0.0
train,inline,4,768,95,16073.7228,95.0041,29.5758,31.0539,0.3472,0.2573,0.0664,50.0,17509.9983,0.0
train,inline,3,1024,85,15018.3532,85.0168,38.4584,28.6662,0.0344,0.0287,0.1998,50.0,15350.4264,9588.5681
train,inline,3,384,80,14423.4525,79.9421,38.1686,48.8564,0.0326,0.0326,0.2665,50.0,15732.2733,0.0
train,inline,1,512,25,8731.687,25.0938,60.9777,29.6742,0.2545,0.2481,0.9992,48.0,10291.7408,1.533
train,inline,3,768,35,9559.0471,34.9864,30.5463,32.3353,0.0868,0.0831,0.866,50.0,7178.9949,4113.1218
train,inline,4,512,40,10093.5879,40.0093,23.6581,34.313,7.7736,5.8464,0.7946,50.0,12173.237,3.9597
train,inline,3,1024,25,8543.3275,24.9878,29.6469,26.9332,0.0941,0.0976,0.9992,50.0,8274.4721,7945.9744
train,inline,2,256,100,16610.556,99.8736,52.1091,66.7802,0.0169,0.0107,0.0,50.0,12660.5258,1.1319
train,inline,2,512,45,10650.6793,44.9964,41.6202,31.6165,0.095,0.0785,0.7327,49.0,11633.5971,3.5045
train,inline,2,384,60,12243.5834,59.9457,47.2753,48.3999,0.2978,0.2978,0.5329,50.0,9372.6751,1.0233
train,inline,2,1024,50,11180.2593,50.0051,44.5384,28.7186,0.3457,0.3194,0.6661,50.0,13554.4995,0.0
train,inline,4,384,80,14434.3976,79.9918,28.536,50.8212,1.3194,0.9922,0.2657,50.0,13852.7985,0.0
train,inline,4,256,95,16067.3533,94.9378,32.0528,67.1341,0.0151,0.0151,0.0666,50.0,15676.4768,1.0184
train,inline,4,1024,55,11682.0846,55.0108,23.9083,30.0732,0.0648,0.0621,0.599,50.0,11425.6448,0.0
train,inline,3,768,60,12281.0741,59.9818,34.2461,31.659,0.0645,0.0559,0.5329,50.0,10033.7361,4454.3326
train,inline,1,896,60,12333.2728,59.9774,76.3503,27.6549,0.7791,0.1262,0.5352,50.0,14553.8379,4.3141
train,inline,2,512,85,14998.2608,84.9791,53.8407,30.4893,0.065,0.0302,0.1998,50.0,11825.4543,1.0454
train,inline,1,512,30,9256.142,30.086,62.9269,30.0299,0.2828,0.2358,0.9326,48.0,9492.6348,2.5149
train,inline,3,1024,65,12862.047,64.9989,35.8065,28.3452,0.0577,0.0519,0.4663,50.0,11611.9505,9044.8244
train,inline,4,384,35,9495.3818,35.0023,23.3652,51.7493,4.2423,3.1989,0.8634,50.0,9023.0118,0.0
train,inline,2,1024,95,16078.5752,94.9674,61.7269,27.6372,0.0975,0.0426,0.0666,50.0,15987.1372,0.0
train,inline,4,768,90,15528.2494,90.0086,27.6077,31.3277,0.6564,0.5025,0.1328,50.0,15708.8763,0.0
train,inline,2,256,30,8912.321,29.9177,42.8027,64.3617,0.9295,0.9295,0.9326,50.0,6434.2603,0.0
train,inline,1,640,99999,18977.2466,126.9685,90.3291,29.8037,1.1943,0.0995,0.0,50.0,13600.4804,2646.7505
train,inline,4,640,25,8435.8684,24.9803,21.7782,33.588,7.3005,5.5027,0.9945,50.0,8111.5087,0.0
train,inline,3,384,99999,18956.8597,126.9079,45.76,49.1709,0.0671,0.0028,0.0,50.0,15411.8889,10000.6187
train,inline,4,896,99999,18973.4745,126.9387,33.2924,30.2257,0.0455,0.0032,0.0,50.0,18812.8924,7492.4754
train,inline,4,512,99999,18927.8222,126.8356,34.3556,32.2511,0.0325,0.0021,0.0,50.0,18975.2667,0.0
train,inline,3,384,40,10064.5741,39.9932,31.8607,51.7188,0.076,0.076,0.7994,50.0,9084.4363,0.0
train,inline,2,896,100,16627.2962,99.9668,63.7524,28.5203,0.0777,0.0124,0.0,50.0,13740.2487,4.9684
train,inline,2,896,35,9548.8346,35.0035,37.6576,29.8535,0.3305,0.3305,0.866,50.0,11594.5753,0.0
train,inline,4,640,95,16081.6237,95.0126,28.9678,32.2957,0.5088,0.3776,0.0663,50.0,15882.5035,0.0
train,inline,2,896,30,9003.2946,30.013,37.4373,30.0054,0.3586,0.3554,0.9326,50.0,11223.5687,0.3448
train,inline,1,512,95,16115.5943,95.0754,79.8375,32.4163,0.7406,0.0811,0.0666,50.0,15986.7107,0.0
train,inline,4,640,25,8443.4149,25.0093,22.0247,34.1647,7.3077,5.5029,0.9945,50.0,8980.3209,0.0
train,inline,2,1024,90,15537.8701,89.9854,60.3871,27.8199,0.1361,0.0738,0.1332,50.0,16586.1456,0.5148
train,inline,4,896,75,13882.7982,75.0233,27.6825,30.5379,0.8576,0.6409,0.3323,50.0,14267.5477,0.0
train,inline,1,384,50,11354.6005,50.0016,72.3229,47.4394,0.3835,0.1425,0.6661,49.0,11226.1266,0.0
train,inline,3,896,99999,18956.7676,126.8914,39.8595,30.6277,0.0108,0.001,0.0,50.0,18746.1662,9989.5341
train,inline,4,768,70,13344.0994,70.0123,26.3627,31.8586,1.9736,1.4871,0.3983,50.0,13137.4174,0.0
train,inline,4,768,95,16074.8844,94.9983,29.6684,31.0425,0.3507,0.2576,0.0664,50.0,15597.5508,2.6836
train,inline,1,512,95,16114.1032,95.0762,80.5454,32.3856,0.7416,0.0811,0.0666,50.0,15323.3472,1.0985
train,inline,1,1024,90,15555.599,89.9822,82.31,27.1769,1.5578,0.1552,0.1389,50.0,16503.6033,2.2254
train,inline,2,1024,95,16081.3288,94.9797,62.6207,27.8762,0.1067,0.0429,0.0666,50.0,17370.1437,0.0
train,inline,2,896,60,12272.238,59.9975,47.8298,29.0038,0.2411,0.2085,0.5329,50.0,14370.6992,2.3921
train,inline,2,640,90,15539.9577,89.9767,56.5742,29.887,0.0742,0.0363,0.1332,50.0,12181.2641,0.0
train,inline,4,256,25,8340.3024,24.9926,22.1139,68.5995,0.0848,0.0741,0.9992,50.0,5564.3333,1.5704
train,inline,3,896,35,9593.4298,35.0059,29.9521,29.9878,0.0843,0.0843,0.866,50.0,8696.5315,6160.1565
train,inline,2,896,35,9542.5278,34.9801,38.3642,29.3403,0.3343,0.3308,0.866,50.0,11957.9809,0.3927
train,inline,2,768,25,8466.3582,24.9996,35.247,30.9182,0.2917,0.2877,0.9992,50.0,10194.6635,3.167
train,inline,4,1024,95,16062.3514,95.0209,31.3126,28.848,0.0363,0.0177,0.0666,50.0,15829.5151,0.0
train,inline,3,768,60,12279.8643,59.9887,33.9465,31.2937,0.0623,0.0556,0.5329,50.0,12024.6584,4455.5826
train,inline,3,1024,30,9091.0093,29.9926,30.8254,27.6913,0.1039,0.0927,0.9326,50.0,6754.3042,8085.7293
train,inline,2,256,50,11108.0796,49.8901,46.1173,64.7594,0.6674,0.6674,0.6661,50.0,7282.5861,0.0
train,inline,3,896,45,10676.5899,44.9917,32.2421,29.9301,0.0781,0.0735,0.7327,50.0,10017.5713,6371.8481
train,inline,3,1024,99999,18964.4652,126.9342,43.7363,29.6169,0.0666,0.004,0.0,50.0,20787.3467,9994.4763
train,inline,1,896,80,14485.4468,80.0002,79.5499,28.064,1.1526,0.1349,0.2701,50.0,16966.4665,0.8164
train,inline,2,512,99999,18927.1174,126.793,62.9811,30.0338,0.0848,0.0033,0.0,50.0,18630.2564,2.0181
train,inline,1,768,45,10761.3027,45.0197,71.8612,29.0407,0.4643,0.1468,0.7336,49.0,10644.0277,0.0
train,inline,1,512,65,12951.0825,65.0604,72.1668,31.4166,0.5367,0.153,0.4663,49.0,10809.9441,4.5322
train,inline,2,384,55,11696.6513,54.9375,45.6913,48.1895,0.3339,0.3339,0.5995,50.0,10210.9304,0.0
train,inline,1,512,50,11371.4874,50.1053,68.2246,31.1378,0.4343,0.1889,0.6661,49.0,10662.7643,0.0
train,inline,2,640,35,9560.5645,34.9913,38.25,31.5605,0.1779,0.1707,0.866,49.0,9575.5794,2.9506
train,inline,4,896,55,11693.2663,55.0079,24.5249,30.7452,1.5147,1.1438,0.5982,50.0,13080.9508,2.6922
train,inline,1,384,80,14506.5475,79.8999,79.3594,48.2725,0.6256,0.1044,0.2665,50.0,13485.0314,0.5012
train,inline,2,768,80,14451.667,79.9866,53.4802,29.4911,0.1165,0.0851,0.2665,50.0,13324.1625,0.0
train,inline,4,896,90,15520.361,90.0099,29.4165,30.1007,0.3483,0.2628,0.1329,50.0,15353.3701,0.0
train,inline,1,768,40,10222.5836,39.9935,70.5764,28.6258,0.3823,0.1488,0.8,49.0,10248.6643,0.0
train,inline,3,256,80,14429.0321,79.9745,41.731,65.5566,0.043,0.034,0.2665,50.0,20042.4935,0.0
train,inline,2,512,95,16080.0392,94.954,56.9952,30.0129,0.0542,0.018,0.0666,50.0,11860.2207,0.0
train,inline,2,512,45,10650.5461,44.9929,41.1494,31.8905,0.0861,0.0781,0.7327,49.0,10388.8096,0.1858
train,inline,2,768,45,10642.1221,45.0007,41.6701,30.4003,0.2247,0.2138,0.7327,50.0,13279.5564,0.0
train,inline,1,256,60,12386.7595,59.8447,78.3712,64.1363,0.4295,0.0948,0.5329,50.0,12685.5889,0.0
train,inline,1,640,100,16642.147,100.0611,80.927,31.2235,1.0183,0.0937,0.0016,50.0,16664.1823,0.0
train,inline,1,512,70,13481.0651,70.0652,73.6905,31.7817,0.5761,0.1414,0.3997,49.0,10880.5995,4.2442
train,inline,4,640,65,12806.7305,65.002,25.7699,32.8295,3.4202,2.574,0.4641,50.0,13888.2583,0.9374
train,inline,2,512,95,16084.5242,94.9722,57.2853,30.387,0.0576,0.0181,0.0666,50.0,12266.6189,0.0
train,inline,3,384,85,14972.5316,84.9462,39.6455,48.7697,0.0309,0.0277,0.1998,50.0,16537.8371,1.0796
train,inline,2,1024,85,14993.6388,84.991,57.9712,28.1873,0.1553,0.1042,0.1998,50.0,15323.3216,0.0
train,inline,2,768,50,11186.0003,49.9901,44.4992,30.3224,0.2168,0.1958,0.6661,50.0,10941.834,4.0781
test,inline,3,512,25,8434.2889,24.9955,28.4296,30.831,5.7369,5.6392,0.9975,50.0,5608.1556,0.0
validation,inline,4,256,99999,18956.4222,126.9918,36.2944,70.0823,0.0452,0.0024,0.0,50.0,18947.8667,0.0
train,inline,4,256,45,10548.265,44.973,24.7957,68.4173,0.0635,0.0571,0.7327,50.0,7232.6586,3.66
train,inline,3,256,30,8993.7338,29.9619,34.5864,66.217,0.0898,0.0898,0.9326,50.0,9544.6024,0.3719
train,inline,4,512,80,14451.4306,79.9989,25.8448,33.7466,2.5874,1.9555,0.2649,50.0,14248.0778,0.0
train,inline,4,640,70,13353.9386,70.0044,26.5304,32.9776,2.9379,2.2082,0.3978,50.0,12719.6384,0.0
train,inline,2,768,70,13363.3105,69.9912,50.8254,29.489,0.159,0.1224,0.3997,50.0,14196.421,1.9551
train,inline,1,640,90,15581.377,90.0718,79.9773,31.1169,0.9243,0.109,0.1347,50.0,15273.8111,0.0
train,inline,4,384,75,13884.6782,74.9758,27.8143,50.8479,1.6424,1.2372,0.3321,50.0,13734.754,1.0833
train,inline,1,640,99999,18974.9146,126.9807,90.0193,29.6039,1.1874,0.0991,0.0,50.0,15251.2639,2642.1582
train,inline,1,768,99999,18967.9668,126.9436,90.2807,29.2083,0.9729,0.08,0.0,50.0,14357.8829,5281.5528
train,inline,1,512,55,11894.2664,55.0761,68.6634,30.9528,0.4536,0.1761,0.5995,49.0,11381.6554,0.0
train,inline,1,896,55,11791.4346,54.9599,75.2269,27.7831,0.6725,0.1235,0.6015,50.0,12398.829,0.0
train,inline,2,768,90,15533.8138,89.9584,57.8075,28.716,0.0938,0.0488,0.1332,50.0,13685.1062,1.2921
train,inline,2,256,85,14959.826,84.8833,50.4989,66.3203,0.208,0.208,0.1998,50.0,9696.4781,0.0
train,inline,2,640,50,11190.9423,49.9975,42.0108,31.1356,0.1341,0.1332,0.6661,50.0,10871.6228,0.0
train,inline,4,768,95,16074.6329,95.0001,29.7009,31.1418,0.3499,0.2574,0.0664,50.0,17245.7542,0.6937
train,inline,2,640,99999,18939.2083,126.8388,61.3246,29.4954,0.0786,0.0035,0.0,50.0,19050.7202,2497.9366
train,inline,3,640,75,13899.4362,74.9947,35.7428,32.5426,0.0426,0.0384,0.3331,50.0,12780.7037,2320.1837
train,inline,1,768,55,11826.7448,54.9781,73.7353,28.9204,0.6109,0.1417,0.6008,49.0,10170.27,5.5136
train,inline,1,896,85,15025.6662,85.0241,80.8977,28.4683,1.2514,0.1375,0.2038,50.0,16128.4562,0.0
train,inline,2,896,90,15539.3381,89.9863,58.3,28.7398,0.1054,0.0609,0.1332,50.0,14426.1986,0.0
train,inline,4,256,30,8888.6173,30.0063,23.1266,68.5995,0.071,0.0693,0.9326,50.0,5987.2862,0.0
train,inline,2,384,50,11149.6324,49.9246,44.7715,48.1395,0.3701,0.3701,0.6661,50.0,8018.9657,3.5328
train,inline,3,256,55,11717.4595,54.993,38.5215,66.3344,0.0736,0.0625,0.5995,50.0,13337.9111,0.0
train,inline,1,384,60,12405.1814,59.9643,73.2225,47.755,0.4477,0.129,0.5329,49.0,11543.0552,0.0
train,inline,1,256,45,10816.2046,44.9448,75.6756,63.6412,0.2922,0.0971,0.7327,50.0,10716.2686,0.0
train,inline,3,512,25,8395.5254,24.9782,27.794,37.9125,0.0986,0.0907,0.9992,50.0,5564.3333,5.401
train,inline,2,640,45,10646.9141,45.0068,41.8492,31.1472,0.1615,0.1463,0.7327,49.0,11454.6414,0.0
train,inline,1,384,100,16606.5947,99.8293,84.0133,48.7389,0.7874,0.0792,0.0,50.0,15163.6324,1.603
train,inline,2,512,55,11735.6743,54.9916,43.2264,31.5206,0.0654,0.0654,0.5995,49.0,10838.7739,0.0
train,inline,4,512,80,14447.2638,79.9788,26.7696,33.371,2.5969,1.956,0.2649,50.0,14023.2111,1.1557
train,inline,2,256,65,12762.288,64.8887,48.1505,65.687,0.4707,0.4707,0.4663,50.0,7751.131,0.812
train,inline,3,640,45,10614.8125,44.981,31.5592,33.8981,0.0704,0.0704,0.7327,50.0,8835.9809,2124.556
train,inline,4,256,85,14967.2741,84.9605,29.6218,67.7017,0.023,0.023,0.1998,50.0,15244.54,0.0
train,inline,4,384,85,14978.9543,84.9792,29.6194,50.5616,0.9868,0.7464,0.1992,50.0,14435.6102,2.0738
train,inline,3,768,35,9552.1818,34.9711,29.936,31.7582,0.0828,0.0828,0.866,50.0,8293.0223,4110.0595
train,inline,4,768,90,15529.9612,89.9967,29.1422,31.135,0.6806,0.5037,0.1328,50.0,15074.9463,5.5256
train,inline,2,1024,55,11722.5899,55.0006,46.4101,28.7676,0.3058,0.2879,0.5995,50.0,13041.5363,0.0
train,inline,3,384,30,8975.196,29.9866,32.0168,52.3799,0.0992,0.0882,0.9326,50.0,6062.2967,0.0
train,inline,1,640,55,11861.505,55.0439,71.3548,29.9778,0.5344,0.1588,0.6002,49.0,14288.8228,0.0
train,inline,2,256,30,8909.2575,29.905,43.7116,63.972,0.9301,0.9301,0.9326,50.0,6131.0828,0.7484
train,inline,1,384,95,16083.9996,94.8521,82.4536,48.7527,0.7469,0.0855,0.0666,50.0,14866.3065,0.054
train,inline,2,640,85,14994.1212,84.9699,55.063,29.8407,0.0865,0.0486,0.1998,50.0,13312.9841,0.0
train,inline,1,768,25,8618.4214,24.9577,67.7893,28.3679,0.1612,0.1565,0.9992,49.0,6867.9077,4.7658
train,inline,1,640,90,15583.6617,90.0361,80.1079,31.2657,0.9316,0.1094,0.1347,50.0,12762.0853,6.2793
train,inline,2,512,40,10102.4581,39.9989,40.7719,31.8298,0.0892,0.084,0.7994,49.0,10948.0191,2.0661
train,inline,3,768,35,9559.3093,34.9992,29.9928,31.9342,0.0876,0.0831,0.866,50.0,9682.9138,4112.2787
train,inline,1,640,50,11329.299,50.0402,70.3983,29.8335,0.4768,0.1659,0.6667,49.0,11636.8859,0.4244
train,inline,3,256,65,12800.0281,64.9745,38.3805,65.9095,0.0501,0.0501,0.4663,50.0,15536.2958,0.0
train,inline,1,640,40,10270.701,40.0558,68.1129,29.8118,0.3747,0.1809,0.7997,49.0,10287.6177,0.0
train,inline,1,1024,99999,18953.1765,126.8525,90.5357,27.9604,0.5444,0.0416,0.0,50.0,13716.0999,10569.1333
train,inline,3,640,50,11162.4893,49.9794,30.7729,33.6809,0.0645,0.0645,0.6661,50.0,9394.9906,2154.076
train,inline,2,1024,40,10091.2641,39.9954,40.7313,29.1139,0.3992,0.3808,0.7994,50.0,11299.8824,2.1723
